UPC,avaliacao,categoria,data,disponivel,nome,preco,quantidade,url
2b52334fab158861,1.0,Fantasy,2019-11-17T17:48:57.731558,True,Island of Dragons (Unwanteds #7),29.65,14,http://books.toscrape.com/catalogue/island-of-dragons-unwanteds-7_705/index.html
245e6bf08b8d2955,1.0,Food and Drink,2019-11-17T17:48:58.330209,True,"It's All Easy: Healthy, Delicious Weeknight Meals in under 30 Minutes",19.55,14,http://books.toscrape.com/catalogue/its-all-easy-healthy-delicious-weeknight-meals-in-under-30-minutes_706/index.html
708345c9897fd7c5,5.0,Default,2019-11-17T17:48:58.824402,True,Lady Midnight (The Dark Artifices #1),16.28,14,http://books.toscrape.com/catalogue/lady-midnight-the-dark-artifices-1_707/index.html
1174156c4a0eccaa,5.0,Nonfiction,2019-11-17T17:48:59.215444,True,Let It Out: A Journey Through Journaling,26.79,14,http://books.toscrape.com/catalogue/let-it-out-a-journey-through-journaling_708/index.html
17fb5a88180f9904,4.0,Default,2019-11-17T17:48:59.662303,True,"Living Leadership by Insight: A Good Leader Achieves, a Great Leader Builds Monuments",46.91,14,http://books.toscrape.com/catalogue/living-leadership-by-insight-a-good-leader-achieves-a-great-leader-builds-monuments_709/index.html
24af96df0bafb925,5.0,Nonfiction,2019-11-17T17:49:00.116883,True,Looking for Lovely: Collecting the Moments that Matter,29.14,14,http://books.toscrape.com/catalogue/looking-for-lovely-collecting-the-moments-that-matter_710/index.html
adb5f51c2e2ab13f,1.0,Music,2019-11-17T17:49:00.528610,True,Love Is a Mix Tape (Music #1),18.03,14,http://books.toscrape.com/catalogue/love-is-a-mix-tape-music-1_711/index.html
a10c7515834240f3,2.0,Sequential Art,2019-11-17T17:49:00.791597,True,Lowriders to the Center of the Earth (Lowriders in Space #2),51.51,14,http://books.toscrape.com/catalogue/lowriders-to-the-center-of-the-earth-lowriders-in-space-2_712/index.html
d512871626a5e588,3.0,Default,2019-11-17T17:49:01.347482,True,Luckiest Girl Alive,49.83,14,http://books.toscrape.com/catalogue/luckiest-girl-alive_713/index.html
5b43cae640f2338a,3.0,Childrens,2019-11-17T17:49:01.706405,True,Luis Paints the World,53.95,14,http://books.toscrape.com/catalogue/luis-paints-the-world_714/index.html
28cf0d1c51b491e5,3.0,Fiction,2019-11-17T17:49:02.820602,True,Cometh the Hour (The Clifton Chronicles #6),25.01,14,http://books.toscrape.com/catalogue/cometh-the-hour-the-clifton-chronicles-6_681/index.html
4b9d9cfe0f435788,2.0,Christian,2019-11-17T17:49:03.195438,True,Crazy Love: Overwhelmed by a Relentless God,47.72,14,http://books.toscrape.com/catalogue/crazy-love-overwhelmed-by-a-relentless-god_682/index.html
0e94a089328be4bc,1.0,Default,2019-11-17T17:49:03.746831,True,Daily Fantasy Sports,36.58,14,http://books.toscrape.com/catalogue/daily-fantasy-sports_683/index.html
94a958ea126cdcd5,5.0,Fiction,2019-11-17T17:49:04.217217,True,Dear Mr. Knightley,11.21,14,http://books.toscrape.com/catalogue/dear-mr-knightley_684/index.html
3c6fe637a0180b01,5.0,Fantasy,2019-11-17T17:49:04.677549,True,Demigods & Magicians: Percy and Annabeth Meet the Kanes (Percy Jackson & Kane Chronicles Crossover #1-3),37.51,14,http://books.toscrape.com/catalogue/demigods-magicians-percy-and-annabeth-meet-the-kanes-percy-jackson-kane-chronicles-crossover-1-3_685/index.html
bf5de316a5e9a4ab,2.0,Horror,2019-11-17T17:49:05.282981,True,Doctor Sleep (The Shining #2),40.12,14,http://books.toscrape.com/catalogue/doctor-sleep-the-shining-2_686/index.html
ad2887ce04583910,1.0,Young Adult,2019-11-17T17:49:05.817249,True,Don't Get Caught,55.35,14,http://books.toscrape.com/catalogue/dont-get-caught_687/index.html
047dfa57ba0bf638,2.0,Health,2019-11-17T17:49:06.396301,True,"Eat Fat, Get Thin",54.07,14,http://books.toscrape.com/catalogue/eat-fat-get-thin_688/index.html
a01f6d368ef64dc5,5.0,Nonfiction,2019-11-17T17:49:07.004532,True,"Eaternity: More than 150 Deliciously Easy Vegan Recipes for a Long, Healthy, Satisfied, Joyful Life",51.75,14,http://books.toscrape.com/catalogue/eaternity-more-than-150-deliciously-easy-vegan-recipes-for-a-long-healthy-satisfied-joyful-life_689/index.html
1d6dd0c87d90fe92,4.0,Fiction,2019-11-17T17:49:07.476395,True,Eight Hundred Grapes,14.39,14,http://books.toscrape.com/catalogue/eight-hundred-grapes_690/index.html
27c5968fe43cc06e,5.0,Sequential Art,2019-11-17T17:49:07.979840,True,El Deafo,57.62,14,http://books.toscrape.com/catalogue/el-deafo_691/index.html
9eaf58b03a2779cc,3.0,Fiction,2019-11-17T17:49:08.564781,True,Eligible (The Austen Project #4),27.09,14,http://books.toscrape.com/catalogue/eligible-the-austen-project-4_692/index.html
a2bd4ca82d908442,3.0,Default,2019-11-17T17:49:08.954033,True,Every Last Word,46.47,14,http://books.toscrape.com/catalogue/every-last-word_693/index.html
ac4dde0d1be05de0,4.0,Nonfiction,2019-11-17T17:49:09.357242,True,"Far & Away: Places on the Brink of Change: Seven Continents, Twenty-Five Years",15.06,14,http://books.toscrape.com/catalogue/far-away-places-on-the-brink-of-change-seven-continents-twenty-five-years_694/index.html
9194ae88379dbf1a,3.0,Art,2019-11-17T17:49:09.933610,True,Feathers: Displays of Brilliant Plumage,49.05,14,http://books.toscrape.com/catalogue/feathers-displays-of-brilliant-plumage_695/index.html
ad41c24ccac0c7ce,3.0,Default,2019-11-17T17:49:10.815990,True,Angels & Demons (Robert Langdon #1),51.48,14,http://books.toscrape.com/catalogue/angels-demons-robert-langdon-1_661/index.html
1fbb5f786e53a0ce,2.0,Add a comment,2019-11-17T17:49:11.363735,True,Angels Walking (Angels Walking #1),34.2,14,http://books.toscrape.com/catalogue/angels-walking-angels-walking-1_662/index.html
41164b8ac02a2c42,4.0,Young Adult,2019-11-17T17:49:11.732984,True,Aristotle and Dante Discover the Secrets of the Universe (Aristotle and Dante Discover the Secrets of the Universe #1),58.14,14,http://books.toscrape.com/catalogue/aristotle-and-dante-discover-the-secrets-of-the-universe-aristotle-and-dante-discover-the-secrets-of-the-universe-1_663/index.html
ffdc825785c0ede8,3.0,Sequential Art,2019-11-17T17:49:12.325872,True,Art Ops Vol. 1,48.8,14,http://books.toscrape.com/catalogue/art-ops-vol-1_664/index.html
9b65f676984c9f0c,3.0,Fiction,2019-11-17T17:49:12.731503,True,Balloon Animals,17.03,14,http://books.toscrape.com/catalogue/balloon-animals_665/index.html
0e0da9192a025efc,5.0,Food and Drink,2019-11-17T17:49:13.329463,True,Barefoot Contessa at Home: Everyday Recipes You'll Make Over and Over Again,50.62,14,http://books.toscrape.com/catalogue/barefoot-contessa-at-home-everyday-recipes-youll-make-over-and-over-again_666/index.html
999912e63a3262ae,1.0,Food and Drink,2019-11-17T17:49:13.909173,True,Barefoot Contessa Back to Basics,28.01,14,http://books.toscrape.com/catalogue/barefoot-contessa-back-to-basics_667/index.html
bf68dcb5fad3cc8c,2.0,Sequential Art,2019-11-17T17:49:14.567616,True,Batman: Europa,32.01,14,http://books.toscrape.com/catalogue/batman-europa_668/index.html
a80f66b254fe9eb3,5.0,Nonfiction,2019-11-17T17:49:14.956128,True,Brain on Fire: My Month of Madness,49.32,14,http://books.toscrape.com/catalogue/brain-on-fire-my-month-of-madness_669/index.html
16ef91b9d827859c,4.0,Nonfiction,2019-11-17T17:49:15.334219,True,Buying In: The Secret Dialogue Between What We Buy and Who We Are,37.8,14,http://books.toscrape.com/catalogue/buying-in-the-secret-dialogue-between-what-we-buy-and-who-we-are_670/index.html
5f22418922fa728b,2.0,Default,2019-11-17T17:49:15.663279,True,Carrie,46.23,14,http://books.toscrape.com/catalogue/carrie_671/index.html
e2e7b683b4c15b7d,3.0,Young Adult,2019-11-17T17:49:16.722424,True,Catching Jordan (Hundred Oaks),50.83,14,http://books.toscrape.com/catalogue/catching-jordan-hundred-oaks_673/index.html
1b0fc9f777cad045,3.0,Default,2019-11-17T17:49:17.306319,True,"Carry On, Warrior: Thoughts on Life Unarmed",31.85,14,http://books.toscrape.com/catalogue/carry-on-warrior-thoughts-on-life-unarmed_672/index.html
bfbb54bc8cdeed2b,4.0,Add a comment,2019-11-17T17:49:17.797251,True,Cell,20.29,14,http://books.toscrape.com/catalogue/cell_674/index.html
8a6ec2761f91dad2,1.0,Default,2019-11-17T17:49:18.107508,True,City of Ashes (The Mortal Instruments #2),47.27,14,http://books.toscrape.com/catalogue/city-of-ashes-the-mortal-instruments-2_675/index.html
ce1ae197ada2aec4,5.0,Fiction,2019-11-17T17:49:19.243304,True,The Silent Sister (Riley MacPherson #1),46.29,12,http://books.toscrape.com/catalogue/the-silent-sister-riley-macpherson-1_641/index.html
4a7a25be293ad678,5.0,Fantasy,2019-11-17T17:49:20.084241,True,The Star-Touched Queen,32.3,12,http://books.toscrape.com/catalogue/the-star-touched-queen_642/index.html
148715df5a02ea5e,1.0,Science,2019-11-17T17:49:20.982384,True,Tipping Point for Planet Earth: How Close Are We to the Edge?,37.55,12,http://books.toscrape.com/catalogue/tipping-point-for-planet-earth-how-close-are-we-to-the-edge_643/index.html
4be9d1910f8a4e80,1.0,Nonfiction,2019-11-17T17:49:22.105102,True,13 Hours: The Inside Account of What Really Happened In Benghazi,27.06,13,http://books.toscrape.com/catalogue/13-hours-the-inside-account-of-what-really-happened-in-benghazi_645/index.html
8bbd7df8a324f31d,2.0,Food and Drink,2019-11-17T17:49:22.771971,True,My Kitchen Year: 136 Recipes That Saved My Life,11.53,13,http://books.toscrape.com/catalogue/my-kitchen-year-136-recipes-that-saved-my-life_646/index.html
44d97b6707dae3f0,4.0,Add a comment,2019-11-17T17:49:23.297737,True,Rook,37.86,13,http://books.toscrape.com/catalogue/rook_647/index.html
2f0213137a80d485,1.0,Fantasy,2019-11-17T17:49:24.011784,True,Searching for Meaning in Gailana,38.73,13,http://books.toscrape.com/catalogue/searching-for-meaning-in-gailana_648/index.html
ac5e0d3938caf686,3.0,Default,2019-11-17T17:49:24.386113,True,"The Three Searches, Meaning, and the Story",13.33,13,http://books.toscrape.com/catalogue/the-three-searches-meaning-and-the-story_649/index.html
6e8e5626ac4d279e,3.0,History,2019-11-17T17:49:24.866285,True,1491: New Revelations of the Americas Before Columbus,21.8,14,http://books.toscrape.com/catalogue/1491-new-revelations-of-the-americas-before-columbus_650/index.html
01a177623cce9596,1.0,Add a comment,2019-11-17T17:49:25.427503,True,A Brush of Wings (Angels Walking #3),55.51,14,http://books.toscrape.com/catalogue/a-brush-of-wings-angels-walking-3_651/index.html
077b635ff2afc578,3.0,Womens Fiction,2019-11-17T17:49:25.829719,True,Will You Won't You Want Me?,13.86,12,http://books.toscrape.com/catalogue/will-you-wont-you-want-me_644/index.html
d5e0526e1ab682a3,3.0,History,2019-11-17T17:49:25.958552,True,A Distant Mirror: The Calamitous 14th Century,14.58,14,http://books.toscrape.com/catalogue/a-distant-mirror-the-calamitous-14th-century_652/index.html
8682c03de6a844ff,1.0,Fiction,2019-11-17T17:49:26.541957,True,A Man Called Ove,39.72,14,http://books.toscrape.com/catalogue/a-man-called-ove_653/index.html
1ad06aed9349af46,2.0,Add a comment,2019-11-17T17:49:27.483828,True,A People's History of the United States,40.79,14,http://books.toscrape.com/catalogue/a-peoples-history-of-the-united-states_654/index.html
c1379d3744f1dd2c,2.0,Add a comment,2019-11-17T17:49:27.542800,True,"A Series of Catastrophes and Miracles: A True Story of Love, Science, and Cancer",56.48,14,http://books.toscrape.com/catalogue/a-series-of-catastrophes-and-miracles-a-true-story-of-love-science-and-cancer_655/index.html
b978c9852cde91bd,5.0,Default,2019-11-17T17:49:28.839779,True,How to Speak Golf: An Illustrated Guide to Links Lingo,58.32,12,http://books.toscrape.com/catalogue/how-to-speak-golf-an-illustrated-guide-to-links-lingo_621/index.html
9546d537fbf99eb6,2.0,Historical Fiction,2019-11-17T17:49:29.275639,True,"Love, Lies and Spies",20.55,12,http://books.toscrape.com/catalogue/love-lies-and-spies_622/index.html
c039f5aceb093537,3.0,Mystery,2019-11-17T17:49:29.990961,True,Most Wanted,35.28,12,http://books.toscrape.com/catalogue/most-wanted_623/index.html
e7fe3bf2768602cf,4.0,Mystery,2019-11-17T17:49:30.526223,True,Murder at the 42nd Street Library (Raymond Ambler #1),54.36,12,http://books.toscrape.com/catalogue/murder-at-the-42nd-street-library-raymond-ambler-1_624/index.html
81ef44fcc5f454df,4.0,Add a comment,2019-11-17T17:49:31.624279,True,One with You (Crossfire #5),15.71,12,http://books.toscrape.com/catalogue/one-with-you-crossfire-5_626/index.html
abdd91e96515a617,3.0,Mystery,2019-11-17T17:49:32.253537,True,Poisonous (Max Revere Novels #3),26.8,12,http://books.toscrape.com/catalogue/poisonous-max-revere-novels-3_627/index.html
db84624b151cbe06,4.0,Young Adult,2019-11-17T17:49:32.264531,True,No Love Allowed (Dodge Cove #1),54.65,12,http://books.toscrape.com/catalogue/no-love-allowed-dodge-cove-1_625/index.html
b8d7b3f5c7a95d65,5.0,Horror,2019-11-17T17:49:32.802899,True,Psycho: Sanitarium (Psycho #1.5),36.97,12,http://books.toscrape.com/catalogue/psycho-sanitarium-psycho-15_628/index.html
8976d9161c027142,1.0,Business,2019-11-17T17:49:33.447905,True,Quench Your Own Thirst: Business Lessons Learned Over a Beer or Two,43.14,12,http://books.toscrape.com/catalogue/quench-your-own-thirst-business-lessons-learned-over-a-beer-or-two_629/index.html
ebf81a62e4798fd1,4.0,Default,2019-11-17T17:49:33.838734,True,Raspberry Pi Electronics Projects for the Evil Genius,49.67,12,http://books.toscrape.com/catalogue/raspberry-pi-electronics-projects-for-the-evil-genius_630/index.html
f40fea200e0c644f,3.0,Nonfiction,2019-11-17T17:49:34.413431,True,Snatched: How A Drug Queen Went Undercover for the DEA and Was Kidnapped By Colombian Guerillas,21.21,12,http://books.toscrape.com/catalogue/snatched-how-a-drug-queen-went-undercover-for-the-dea-and-was-kidnapped-by-colombian-guerillas_631/index.html
b63ea3f7a57ae099,2.0,Young Adult,2019-11-17T17:49:34.814760,True,Stars Above (The Lunar Chronicles #4.5),48.05,12,http://books.toscrape.com/catalogue/stars-above-the-lunar-chronicles-45_632/index.html
54fc03f1e1d355db,3.0,Nonfiction,2019-11-17T17:49:35.869150,True,The Diary of a Young Girl,59.9,12,http://books.toscrape.com/catalogue/the-diary-of-a-young-girl_634/index.html
c6ca293d4810e0d5,2.0,Fiction,2019-11-17T17:49:36.331566,True,The Dinner Party,56.54,12,http://books.toscrape.com/catalogue/the-dinner-party_635/index.html
64fd010bf8d15096,3.0,Add a comment,2019-11-17T17:49:36.923954,True,The Children,11.88,12,http://books.toscrape.com/catalogue/the-children_633/index.html
b783ce08802cd1d1,3.0,Romance,2019-11-17T17:49:37.180050,True,Off the Hook (Fishing for Trouble #1),47.67,11,http://books.toscrape.com/catalogue/off-the-hook-fishing-for-trouble-1_601/index.html
05a61a3bd8ca4149,3.0,Mystery,2019-11-17T17:49:37.712255,True,Playing with Fire,13.71,11,http://books.toscrape.com/catalogue/playing-with-fire_602/index.html
b06599b108e83f98,2.0,Biography,2019-11-17T17:49:38.488954,True,"Setting the World on Fire: The Brief, Astonishing Life of St. Catherine of Siena",21.15,11,http://books.toscrape.com/catalogue/setting-the-world-on-fire-the-brief-astonishing-life-of-st-catherine-of-siena_603/index.html
f435aa99d864077d,1.0,Science Fiction,2019-11-17T17:49:38.614623,True,Sleeping Giants (Themis Files #1),48.74,11,http://books.toscrape.com/catalogue/sleeping-giants-themis-files-1_604/index.html
cf62fa272b5f0fa3,3.0,Romance,2019-11-17T17:49:39.160659,True,Take Me Home Tonight (Rock Star Romance #3),53.98,11,http://books.toscrape.com/catalogue/take-me-home-tonight-rock-star-romance-3_605/index.html
1c584f82a7a1c4f0,3.0,Business,2019-11-17T17:49:39.539784,True,The Art of Startup Fundraising,21.0,11,http://books.toscrape.com/catalogue/the-art-of-startup-fundraising_606/index.html
437d8dea9272d0a9,1.0,Fiction,2019-11-17T17:49:39.842548,True,The Improbability of Love,59.45,11,http://books.toscrape.com/catalogue/the-improbability-of-love_607/index.html
985991708c47003e,4.0,Nonfiction,2019-11-17T17:49:40.298829,True,"The Sleep Revolution: Transforming Your Life, One Night at a Time",11.68,11,http://books.toscrape.com/catalogue/the-sleep-revolution-transforming-your-life-one-night-at-a-time_608/index.html
6159d8b187831770,2.0,Mystery,2019-11-17T17:49:40.668139,True,The Widow,27.26,11,http://books.toscrape.com/catalogue/the-widow_609/index.html
515cb8fcafb1ad98,2.0,Default,2019-11-17T17:49:41.083524,True,Troublemaker: Surviving Hollywood and Scientology,48.39,11,http://books.toscrape.com/catalogue/troublemaker-surviving-hollywood-and-scientology_610/index.html
a4eef523118805ef,1.0,Food and Drink,2019-11-17T17:49:41.550407,True,"A la Mode: 120 Recipes in 60 Pairings: Pies, Tarts, Cakes, Crisps, and More Topped with Ice Cream, Gelato, Frozen Custard, and More",38.77,12,http://books.toscrape.com/catalogue/a-la-mode-120-recipes-in-60-pairings-pies-tarts-cakes-crisps-and-more-topped-with-ice-cream-gelato-frozen-custard-and-more_611/index.html
63343e287971bb0c,4.0,Historical Fiction,2019-11-17T17:49:41.836114,True,A Paris Apartment,39.01,12,http://books.toscrape.com/catalogue/a-paris-apartment_612/index.html
49b24c6a41b82bd2,3.0,Mystery,2019-11-17T17:49:42.323938,True,Boar Island (Anna Pigeon #19),59.48,12,http://books.toscrape.com/catalogue/boar-island-anna-pigeon-19_613/index.html
d069086944f2e330,1.0,Horror,2019-11-17T17:49:42.801929,True,Can You Keep a Secret? (Fear Street Relaunch #4),48.64,12,http://books.toscrape.com/catalogue/can-you-keep-a-secret-fear-street-relaunch-4_614/index.html
df7e628bad5782b4,4.0,Romance,2019-11-17T17:49:43.142537,True,Dirty (Dive Bar #1),40.83,12,http://books.toscrape.com/catalogue/dirty-dive-bar-1_615/index.html
96aa539bfd4c07e2,5.0,Health,2019-11-17T17:49:43.847018,True,10-Day Green Smoothie Cleanse: Lose Up to 15 Pounds in 10 Days!,49.71,10,http://books.toscrape.com/catalogue/10-day-green-smoothie-cleanse-lose-up-to-15-pounds-in-10-days_581/index.html
34669b2e9d407d3a,2.0,Nonfiction,2019-11-17T17:49:44.287009,True,"10% Happier: How I Tamed the Voice in My Head, Reduced Stress Without Losing My Edge, and Found Self-Help That Actually Works",24.57,10,http://books.toscrape.com/catalogue/10-happier-how-i-tamed-the-voice-in-my-head-reduced-stress-without-losing-my-edge-and-found-self-help-that-actually-works_582/index.html
a9d7b75461084a26,3.0,Fiction,2019-11-17T17:49:44.644790,True,11/22/63,48.48,11,http://books.toscrape.com/catalogue/112263_583/index.html
40c4bf520c17de54,5.0,Romance,2019-11-17T17:49:45.066764,True,A Gentleman's Position (Society of Gentlemen #3),14.75,11,http://books.toscrape.com/catalogue/a-gentlemans-position-society-of-gentlemen-3_584/index.html
2b69dec0193511d9,3.0,Nonfiction,2019-11-17T17:49:45.565260,True,A Mother's Reckoning: Living in the Aftermath of Tragedy,19.53,11,http://books.toscrape.com/catalogue/a-mothers-reckoning-living-in-the-aftermath-of-tragedy_585/index.html
bb967277222e689c,5.0,Default,2019-11-17T17:49:45.988022,True,Adultery,20.88,11,http://books.toscrape.com/catalogue/adultery_586/index.html
2c34f9432069b52b,4.0,Science Fiction,2019-11-17T17:49:46.507478,True,Arena,21.36,11,http://books.toscrape.com/catalogue/arena_587/index.html
816180220e8cb419,5.0,Business,2019-11-17T17:49:46.911907,True,Born for This: How to Find the Work You Were Meant to Do,21.59,11,http://books.toscrape.com/catalogue/born-for-this-how-to-find-the-work-you-were-meant-to-do_588/index.html
2587c54f5530dafc,3.0,Food and Drink,2019-11-17T17:49:47.412466,True,Cravings: Recipes for What You Want to Eat,20.5,11,http://books.toscrape.com/catalogue/cravings-recipes-for-what-you-want-to-eat_589/index.html
f608c903c451f387,3.0,Fiction,2019-11-17T17:49:47.733480,True,Daredevils,16.34,11,http://books.toscrape.com/catalogue/daredevils_590/index.html
c65c25d990fc7025,4.0,Young Adult,2019-11-17T17:49:48.164125,True,"Exit, Pursued by a Bear",51.34,11,http://books.toscrape.com/catalogue/exit-pursued-by-a-bear_591/index.html
b5953ca1f8a0b8d7,4.0,Womens Fiction,2019-11-17T17:49:48.682708,True,Grey (Fifty Shades #4),48.49,11,http://books.toscrape.com/catalogue/grey-fifty-shades-4_592/index.html
ce8666d9b42fc9a0,3.0,Psychology,2019-11-17T17:49:48.936751,True,It Didn't Start with You: How Inherited Family Trauma Shapes Who We Are and How to End the Cycle,56.27,11,http://books.toscrape.com/catalogue/it-didnt-start-with-you-how-inherited-family-trauma-shapes-who-we-are-and-how-to-end-the-cycle_593/index.html
20dc4f1ac5d4fd9c,4.0,Womens Fiction,2019-11-17T17:49:49.350007,True,Keep Me Posted,20.46,11,http://books.toscrape.com/catalogue/keep-me-posted_594/index.html
825d6c44da3ca5a6,1.0,Autobiography,2019-11-17T17:49:49.827641,True,Lab Girl,40.85,11,http://books.toscrape.com/catalogue/lab-girl_595/index.html
e845d305f64154f1,1.0,Young Adult,2019-11-17T17:49:50.615889,True,Don't Forget Steven,33.23,9,http://books.toscrape.com/catalogue/dont-forget-steven_561/index.html
7e9068872228c474,3.0,Humor,2019-11-17T17:49:51.041351,True,Dress Your Family in Corduroy and Denim,43.68,9,http://books.toscrape.com/catalogue/dress-your-family-in-corduroy-and-denim_562/index.html
97187f5cf0385da3,4.0,Sequential Art,2019-11-17T17:49:51.588518,True,"Fruits Basket, Vol. 9 (Fruits Basket #9)",33.95,9,http://books.toscrape.com/catalogue/fruits-basket-vol-9-fruits-basket-9_563/index.html
8fab4c4f6f82a4ce,1.0,Spirituality,2019-11-17T17:49:52.097865,True,If I Gave You God's Phone Number....: Searching for Spirituality in America,20.91,9,http://books.toscrape.com/catalogue/if-i-gave-you-gods-phone-number-searching-for-spirituality-in-america_564/index.html
6baac632f7711e26,2.0,Default,2019-11-17T17:49:52.613151,True,Modern Day Fables,47.44,9,http://books.toscrape.com/catalogue/modern-day-fables_565/index.html
ee6c67859d70186b,4.0,Default,2019-11-17T17:49:53.017550,True,"NaNo What Now? Finding your editing process, revising your NaNoWriMo book and building a writing career through publishing and beyond",10.41,9,http://books.toscrape.com/catalogue/nano-what-now-finding-your-editing-process-revising-your-nanowrimo-book-and-building-a-writing-career-through-publishing-and-beyond_566/index.html
913e7109cec0cb4c,1.0,Childrens,2019-11-17T17:49:53.491875,True,Nap-a-Roo,25.08,9,http://books.toscrape.com/catalogue/nap-a-roo_567/index.html
0e095ed785af7e43,5.0,Novels,2019-11-17T17:49:53.960338,True,Suzie Snowflake: One beautiful flake (a self-esteem story),54.81,9,http://books.toscrape.com/catalogue/suzie-snowflake-one-beautiful-flake-a-self-esteem-story_568/index.html
e77594ece9b9d1fe,1.0,Young Adult,2019-11-17T17:49:54.393062,True,The Alien Club,54.4,9,http://books.toscrape.com/catalogue/the-alien-club_569/index.html
f9c87ccb2bc4853b,5.0,Health,2019-11-17T17:49:54.822124,True,The Art and Science of Low Carbohydrate Living,52.98,9,http://books.toscrape.com/catalogue/the-art-and-science-of-low-carbohydrate-living_570/index.html
3f25a2fedae191cc,3.0,Religion,2019-11-17T17:49:55.286306,True,The Book of Mormon,24.57,9,http://books.toscrape.com/catalogue/the-book-of-mormon_571/index.html
ca74f2e3c35a3e77,1.0,Science,2019-11-17T17:49:55.780295,True,"The Fabric of the Cosmos: Space, Time, and the Texture of Reality",55.91,9,http://books.toscrape.com/catalogue/the-fabric-of-the-cosmos-space-time-and-the-texture-of-reality_572/index.html
33396269bcce166f,2.0,Default,2019-11-17T17:49:56.030898,True,The Flowers Lied,16.68,9,http://books.toscrape.com/catalogue/the-flowers-lied_573/index.html
65cfc9f242c2984a,4.0,Food and Drink,2019-11-17T17:49:56.514847,True,"The Moosewood Cookbook: Recipes from Moosewood Restaurant, Ithaca, New York",12.34,9,http://books.toscrape.com/catalogue/the-moosewood-cookbook-recipes-from-moosewood-restaurant-ithaca-new-york_574/index.html
4b50fb1359ebf35d,5.0,Default,2019-11-17T17:49:56.860770,True,The New Brand You: Your New Image Makes the Sale for You,44.05,9,http://books.toscrape.com/catalogue/the-new-brand-you-your-new-image-makes-the-sale-for-you_575/index.html
bee6e93e9976f4fa,5.0,Christian Fiction,2019-11-17T17:49:57.573359,True,Shadows of the Past (Logan Point #1),39.67,8,http://books.toscrape.com/catalogue/shadows-of-the-past-logan-point-1_541/index.html
e46a164cf310fd7d,3.0,Suspense,2019-11-17T17:49:57.937914,True,Silence in the Dark (Logan Point #4),58.33,8,http://books.toscrape.com/catalogue/silence-in-the-dark-logan-point-4_542/index.html
a2475a245c9907c4,5.0,Nonfiction,2019-11-17T17:49:58.157735,True,Smarter Faster Better: The Secrets of Being Productive in Life and Business,38.89,8,http://books.toscrape.com/catalogue/smarter-faster-better-the-secrets-of-being-productive-in-life-and-business_543/index.html
331c26103d885cae,1.0,Young Adult,2019-11-17T17:49:58.593775,True,South of Sunshine,28.93,8,http://books.toscrape.com/catalogue/south-of-sunshine_544/index.html
a2308a936e898d48,1.0,Business,2019-11-17T17:49:59.041604,True,The E-Myth Revisited: Why Most Small Businesses Don't Work and What to Do About It,36.91,8,http://books.toscrape.com/catalogue/the-e-myth-revisited-why-most-small-businesses-dont-work-and-what-to-do-about-it_545/index.html
1bba4b1ba23ed2d6,1.0,Short Stories,2019-11-17T17:49:59.497626,True,The Grownup,35.88,8,http://books.toscrape.com/catalogue/the-grownup_546/index.html
4f283dfcbeccc0d4,1.0,Fiction,2019-11-17T17:49:59.904116,True,The High Mountains of Portugal,51.15,8,http://books.toscrape.com/catalogue/the-high-mountains-of-portugal_547/index.html
9afd00e81d6208e6,2.0,Default,2019-11-17T17:50:00.107193,True,The Martian (The Martian #1),41.39,8,http://books.toscrape.com/catalogue/the-martian-the-martian-1_548/index.html
5a0d2e9284004266,4.0,Nonfiction,2019-11-17T17:50:00.562661,True,"The Midnight Assassin: Panic, Scandal, and the Hunt for America's First Serial Killer",28.45,8,http://books.toscrape.com/catalogue/the-midnight-assassin-panic-scandal-and-the-hunt-for-americas-first-serial-killer_549/index.html
3eec766dda26fa64,3.0,Art,2019-11-17T17:50:00.910897,True,The New Drawing on the Right Side of the Brain,43.02,8,http://books.toscrape.com/catalogue/the-new-drawing-on-the-right-side-of-the-brain_550/index.html
e0bdd79c7304ee8d,5.0,Default,2019-11-17T17:50:01.364678,True,The Unlikely Pilgrimage of Harold Fry (Harold Fry #1),43.62,8,http://books.toscrape.com/catalogue/the-unlikely-pilgrimage-of-harold-fry-harold-fry-1_551/index.html
1809259a5a5f1d8d,2.0,Travel,2019-11-17T17:50:01.738811,True,Vagabonding: An Uncommon Guide to the Art of Long-Term World Travel,36.94,8,http://books.toscrape.com/catalogue/vagabonding-an-uncommon-guide-to-the-art-of-long-term-world-travel_552/index.html
b69c852e7e3956af,2.0,Nonfiction,2019-11-17T17:50:01.976525,True,When Breath Becomes Air,39.36,8,http://books.toscrape.com/catalogue/when-breath-becomes-air_553/index.html
04f6c929888f4f11,1.0,Nonfiction,2019-11-17T17:50:02.421529,True,Why Not Me?,17.76,8,http://books.toscrape.com/catalogue/why-not-me_554/index.html
e77033ce559947f7,3.0,Nonfiction,2019-11-17T17:50:02.817652,True,"Zero to One: Notes on Startups, or How to Build the Future",34.06,8,http://books.toscrape.com/catalogue/zero-to-one-notes-on-startups-or-how-to-build-the-future_555/index.html
8a150fd8ff5d7686,4.0,Art,2019-11-17T17:50:03.447744,True,History of Beauty,10.29,8,http://books.toscrape.com/catalogue/history-of-beauty_521/index.html
b7870fa6dc088fbb,2.0,Poetry,2019-11-17T17:50:03.697908,True,Howl and Other Poems,40.45,8,http://books.toscrape.com/catalogue/howl-and-other-poems_522/index.html
